VideoID,Title,UploadDate,Views,Likes,Dislikes,Comments
vf94e-_I4is,Debug this legacy leap year logic. Go!,2023-12-22 02:00:21+00:00,3416,118,N/A,9
2Z3LzIgCuL8,Thoughts on your first DevFest?,2023-12-22 16:00:04+00:00,2389,78,N/A,3
uVsBaV3SO4w,Try this gift wrapping hack!,2023-12-23 14:00:44+00:00,13795,276,N/A,11
Q38Z4AzU0ms,A behind-the-scenes look at DevFest Kazakhstan,2023-12-27 16:00:15+00:00,2989,70,N/A,1
Mz9JG9CUXXY,How to use the Google Sheets API in Python,2023-12-27 22:00:09+00:00,73021,749,N/A,27
Vyvoa0JlUdM,A glimpse into DevFest in Santiago de Compestela,2023-12-28 04:00:11+00:00,3880,91,N/A,0
Fs-pgJuy3Lw,A look into DevFest Lagos?,2023-12-28 16:00:09+00:00,2844,85,N/A,1
HZwhTQ9V2Xk,How to become a dev in less than 10 seconds,2023-12-29 14:00:12+00:00,11445,341,N/A,36
A4wqL3_rOx8,Behind-the-scenes bloopers of 2023,2023-12-30 14:00:06+00:00,7765,122,N/A,5
sP3At8ssKog,DevFest Networking Tip #1: Start with how YOU can help others!,2024-01-03 02:00:22+00:00,3193,97,N/A,0
OJk0m1A3IAg,Tech Equity Collective Innovate: Atlanta 2023,2024-01-04 16:00:14+00:00,2824,83,N/A,3
cFVn6xs37-k,Face landmarks - ML on Raspberry Pi with MediaPipe Series,2024-01-04 21:25:06+00:00,2767,57,N/A,8
TQIQiUzvnsE,Tech Equity Collective @ AfroTech 2023,2024-01-04 22:00:12+00:00,3127,63,N/A,11
MgOBx2ZRZXM,How would you prepare for rapid scaling?,2024-01-05 02:00:08+00:00,5884,184,N/A,19
MUplpM294Pk,When optimism meets reality,2024-01-06 02:00:09+00:00,7242,239,N/A,9
FJJsvnOArww,Good service should always come with a good tip,2024-01-08 16:00:09+00:00,7489,137,N/A,4
GBMDAPKlVqU,"Smart Chips for link previewing in Google Docs, Build with Gemini Pro, and more dev news!",2024-01-08 22:00:21+00:00,5656,161,N/A,7
oQlin7mutXo,Build with Gemini Pro!,2024-01-09 04:00:30+00:00,3974,177,N/A,4
8Pluoio87fw,What you should know about Project IDX,2024-01-10 02:00:04+00:00,5966,146,N/A,9
ljFnld8GY40,Time to start building! 2024 Solution Challenge is here,2024-01-10 20:00:14+00:00,6942,161,N/A,11
gQwYxwIR37g,It’s startling isn’t it?,2024-01-11 05:00:19+00:00,7366,164,N/A,11
DWYGSHcb9uQ,It’s like that when inspiration hits.,2024-01-11 14:00:09+00:00,6828,146,N/A,6
yLE3LIkSOy8,Can you spot this language learning bug?,2024-01-12 02:00:21+00:00,4448,183,N/A,39
2HrFs0Lfb-w,"Leverage Gemini in your Android apps, Global Gamer Challenge, and more dev news!",2024-01-16 22:00:01+00:00,7188,250,N/A,9
FfLRqMcJq2U,Leverage Gemini in your Android apps!,2024-01-17 02:00:09+00:00,3974,157,N/A,4
2_B3Y7EEJvw,Is this thing on?,2024-01-17 14:00:02+00:00,4266,113,N/A,7
DvjgSlle1uE,2024 Solution Challenge: Global Kickoff Event,2024-01-17 16:00:09+00:00,6400,132,N/A,6
mzYAoQANeNA,Optimize the streak tracker for this fitness app. Go!,2024-01-19 02:00:20+00:00,2487,90,N/A,10
Mfcbf5xsS4Y,"Why yes, I am being productive.",2024-01-19 20:00:07+00:00,6084,119,N/A,12
uvln_sTtN7I,Tell us who your dev hero is!,2024-01-20 00:00:27+00:00,3329,63,N/A,2
YGq9ChGBLI8,"New Generative AI trainings, What’s new with Google Cast, and more dev news!",2024-01-22 22:00:15+00:00,5361,191,N/A,6
83gvHDm-2AI,The LLM Landscape,2024-01-23 00:00:03+00:00,4785,139,N/A,9
vnNr9skj98I,Ready to build with Generative AI?,2024-01-23 04:00:20+00:00,3310,115,N/A,2
RE_r_-snfsI,Dollar Dollar Bills Y’all,2024-01-23 14:00:16+00:00,4123,156,N/A,4
iGeRkjucX1M,What are your key takeaways from DevFest?,2024-01-23 20:00:23+00:00,1889,45,N/A,0
s57wHChbRak,Google Machine Learning Bootcamp Korea 2023  Recap,2024-01-24 08:00:26+00:00,3001,77,N/A,5
ZpigdlEjWJo,A behind-the-scenes look at GDG Cloud Madrid DevFest,2024-01-25 00:00:15+00:00,2865,56,N/A,1
aEKo95i94fg,The code has a mind of its own 🧠,2024-01-25 14:00:00+00:00,4850,132,N/A,6
SaoD47L83Ak,How can you get into MLOps?,2024-01-25 20:00:19+00:00,2483,81,N/A,5
BWh_fPgZGEU,Google for Startups Accelerator: India Class 8 (AI-first) Bootcamp Highlights,2024-01-26 01:01:33+00:00,2831,63,N/A,2
g24rVkXXG3M,Who inspired your coding journey?,2024-01-26 17:00:26+00:00,2794,59,N/A,1
jQKob3cSrN4,My journey as a GDSC Mentor - Puja Karmakar,2024-01-26 20:00:18+00:00,2989,66,N/A,4
I-YQpEK7rqc,"Prototyping apps with Project IDX, Firebase extensions and the PaLM API",2024-01-29 17:00:12+00:00,7010,137,N/A,12
4SEHPZ7UpAw,"What’s new in Jetpack Compose, Google Summer of Code 2024, and more dev news!",2024-01-29 22:00:01+00:00,6888,241,N/A,9
hVO52L4Du_s,What’s new in Jetpack Compose?,2024-01-30 02:00:16+00:00,3842,138,N/A,3
GaWj8_O7R_8,MLOps x Generative AI best practices,2024-01-30 05:00:08+00:00,4483,81,N/A,4
LOkiB9UwqpA,Can you recreate this Python function using Gemini? Go!,2024-01-30 14:00:20+00:00,3496,138,N/A,8
4GMqzP0VdOA,What were your key takeaways from DevFest Lagos?,2024-01-31 00:00:03+00:00,1747,51,N/A,3
JuJgPI0rcYA,"“Oh, no! My camera broke.”",2024-01-31 05:00:09+00:00,5825,83,N/A,6
mBtL6svdl6Y,"""There are no shortcuts!”",2024-01-31 14:00:38+00:00,4363,174,N/A,9
e0WOJihtGFM,Enhance insights and efficiency with Google Cloud object tracking,2024-01-31 20:00:14+00:00,2781,57,N/A,3
o2WoUO9Ih2w,A glimpse into DevFest Konya,2024-02-01 17:00:42+00:00,3026,56,N/A,3
Cxb-T6bo8Fc,Still cracking the code on how to screen share.,2024-02-02 05:00:06+00:00,5820,110,N/A,8
Y7x0aZlsPdY,The journey as a GDSC Mentor - Nojus Kybartas,2024-02-03 00:00:16+00:00,2851,82,N/A,1
i2sXwaCK3Vs,"Google Cloud region is Johannesburg, MobileDiffusion, and more dev news!",2024-02-05 22:00:26+00:00,4313,152,N/A,7
FXm1pj72WmE,How I built this automation app,2024-02-06 00:00:10+00:00,3312,70,N/A,4
WlxRqlDSLBs,MobileDiffusion - On-device text to image generation,2024-02-06 02:00:11+00:00,2869,79,N/A,2
9qy9o3sp_d8,The code was NOT self-explanatory,2024-02-06 05:00:08+00:00,10260,360,N/A,13
AG0azWacm4k,Craft an AI Studio prompt to recreate this animation. Go!,2024-02-06 17:29:40+00:00,3408,104,N/A,4
dRf4DdA1o5c,Deploying an application with Generative AI best practices,2024-02-07 00:00:17+00:00,6090,129,N/A,3
Vwt66LOtQUY,How I built this telemedicine app!,2024-02-08 00:00:14+00:00,3792,142,N/A,5
v92es8VmnvI,“We’re flutter developers 💅”,2024-02-08 05:00:35+00:00,75535,4187,N/A,120
EbsYHcoaJM4,Sometimes it’s not the code’s fault 🤷,2024-02-09 05:00:11+00:00,6429,190,N/A,9
JQopx3zuo4I,My experience as a GDSC Lead - Sarah Redwan,2024-02-09 14:00:14+00:00,2650,92,N/A,6
dnyMmhl2hR4,A glance into DevFest Europe,2024-02-09 20:00:24+00:00,3420,76,N/A,5
KWzf7DwHL3w,"When duty calls, but so does the halftime show.",2024-02-11 14:00:24+00:00,4990,61,N/A,2
3IXHv9arFlQ,"Firestore Multiple Databases now generally available, Go 1.22, and more dev news!",2024-02-12 22:00:03+00:00,6747,163,N/A,7
zzt1I2PYNzY,Firestore Multiple Databases now generally available!,2024-02-13 02:00:20+00:00,2094,75,N/A,0
G-GRHQbMuHA,How I built a video streaming platform!,2024-02-13 05:00:08+00:00,4423,134,N/A,7
ZL4K7G5G8RM,Generate the HTML and CSS needed for this login page. Go!,2024-02-13 14:00:23+00:00,6003,257,N/A,11
yshW7a4hf2o,Who's your developer inspiration?,2024-02-14 00:00:33+00:00,2775,97,N/A,5
R7MLLvzG2og,A look into DevFest Munich,2024-02-14 05:00:24+00:00,2271,62,N/A,4
NnXyPHmb1q8,Getting started with PartyKit and Novu,2024-02-14 17:00:24+00:00,3276,54,N/A,1
2_Q_JI-A9eA,From Student to Leader: Hyuna Kim's GDSC Journey,2024-02-16 17:00:04+00:00,2964,88,N/A,5
UewLxx0qrLI,Re-entering the tech workforce be like……,2024-02-16 17:00:20+00:00,7617,164,N/A,6
aYZL8raK-x8,We’re going to choose cowboy coding every time.,2024-02-17 05:00:01+00:00,4691,151,N/A,13
SS5Jz_qnD9E,Integrate an AI Chatbot into this game. Go!,2024-02-20 14:00:19+00:00,2900,161,N/A,7
mG3nS0aBFD4,The progression of a software developer 📶,2024-02-21 05:00:32+00:00,15267,357,N/A,14
vrJV8m5pEME,ZAP!  You’re now in light mode. ⚡,2024-02-22 14:00:53+00:00,7919,225,N/A,8
S2UJlbXDynw,How Archivi.ng is making news more accessible,2024-02-22 17:00:20+00:00,2439,86,N/A,4
sutRNQybSGE,Ever wonder why that cat is behind the waterfall in level 3?,2024-02-28 14:00:43+00:00,2987,77,N/A,9
8r4di6iCX5Y,A snapshot into DevFest Dublin!,2024-02-28 18:00:07+00:00,1453,43,N/A,2
b6juFv8IlBM,My adventure as a GDSC Lead - Advaith Sriram,2024-02-28 22:00:14+00:00,2360,60,N/A,1
8m-s3M6GSLY,My experience as a GDSC Lead at RIT - Alaina Mupparthi,2024-02-29 02:00:04+00:00,5801,213,N/A,6
tDLQ8Jx0joo,Dive Into DevFest Europe 2024,2024-02-29 17:54:41+00:00,2027,63,N/A,6
xtEGAWGRt-M,The Leap Day productivity ideas are endless. ✨,2024-02-29 20:00:23+00:00,4380,94,N/A,5
_DbarVHmSU4,Can you tidy up this snippet of Dart code? Go!,2024-03-01 02:00:20+00:00,3893,147,N/A,13
ydKbOv-FqiE,Growing together as a GDSC lead - Ishnoor Kaur,2024-03-01 14:00:50+00:00,1752,32,N/A,0
hsf9ELHjieU,DevFest Dublin: What’s the best part about this event?,2024-03-01 20:00:16+00:00,2812,74,N/A,0
6LT3VcW9uCo,Ready by the next sprint? For sure. 🥴,2024-03-04 14:00:08+00:00,4996,120,N/A,3
KcHaN47U2ms,"Firebase’s Release Monitoring dashboard, Dart 3.3 release, and more dev news!",2024-03-04 22:00:14+00:00,4451,164,N/A,11
cqSMW2Haaww,So that’s where that was!,2024-03-05 02:00:25+00:00,8138,246,N/A,7
9LklD1Rth9c,No breaks when refactoring old code? Nice.,2024-03-06 14:00:05+00:00,5399,170,N/A,11
OuV7SdzQFYg,"If you know, you know. 📖",2024-03-07 02:00:11+00:00,8544,211,N/A,15
x9T2d_4CmNo,CaN YoU FiX ThIs?,2024-03-08 02:00:25+00:00,16250,364,N/A,15
6Nqh023R21A,Distractions during the standup.,2024-03-08 14:00:09+00:00,6107,98,N/A,7
ftqGYG8TkSA,How I benefited from GDSC - Anish Shobith,2024-03-09 00:00:15+00:00,2523,53,N/A,3
mLBsxg44PNk,A dev's gotta do what a dev's gotta do.,2024-03-11 13:00:41+00:00,5740,110,N/A,6
0kmHj13iKL8,When 'destroy all children' isn't what it seems... 👀,2024-03-11 21:00:01+00:00,3350,77,N/A,2
k5DouVmByEQ,"Gemma now available in KerasNLP collection, Signal Input in developer preview, and more dev news!",2024-03-12 01:00:17+00:00,3430,141,N/A,6
nRoiq8mWcRg,Catch ‘em all!,2024-03-12 01:00:30+00:00,3405,156,N/A,6
n6Fr7Cv_ew0,How this Android GDE embraces the journey of growth in tech,2024-03-12 04:00:23+00:00,4271,102,N/A,10
U5XOCp0Wils,Google for Games Developer Summit 2024,2024-03-12 17:00:48+00:00,76946,1201,N/A,0
64eK-o5bb8o,Always cover your bases.,2024-03-13 04:00:02+00:00,3794,156,N/A,7
Og7ZK1cEN_E,When your tea is trying to tell you something... 🍵🍃,2024-03-14 04:00:12+00:00,5888,144,N/A,4
MMNzAXX4jO4,My GDSC Lead story - Berk Durmuş Bayar,2024-03-15 16:29:37+00:00,2679,49,N/A,0
bD19PlGiD2I,"🎶 Just keep coding, just keep coding 🎶",2024-03-18 13:00:36+00:00,6756,222,N/A,7
44ICBzsk2wc,"Introducing Speedometer 3, Next Paint officially a Core Web Vital, and more dev news!",2024-03-18 21:00:02+00:00,5294,185,N/A,10
0tn16inqRA8,Get ready for Season 2 of Build with Google AI,2024-03-19 21:00:00+00:00,2246,43,N/A,1
wxUDXBsues8,Can Gemini understand software design?,2024-03-20 04:00:35+00:00,7103,171,N/A,13
NVyf6teUE4c,AI Slides Reviewer with Google Workspace and Gemini | Build with Google AI,2024-03-20 13:00:18+00:00,11689,205,N/A,14
UXExzLOfmeI,Build a presentation reviewer without AI?  | Build with Google AI,2024-03-20 21:00:15+00:00,2545,37,N/A,1
UTrOb9JLf_M,AI problems: My presentation doesn't fit!  | Build with Google AI,2024-03-21 16:00:18+00:00,3115,59,N/A,0
Mf4dIWzNl4w,Stop devices from overheating during gameplay. Go!,2024-03-22 01:00:09+00:00,2405,59,N/A,8
Io9nveX5zQI,My message to women in tech - Carla Vieira,2024-03-22 13:00:16+00:00,2726,70,N/A,4
clLsFKfTfWw,Fun building with AI! Wait. REALLY? | Build with Google AI,2024-03-22 19:00:21+00:00,2817,53,N/A,3
tvf42mp_E7I,Use Gemini to make a choose your own adventure game!,2024-03-25 13:00:57+00:00,12383,442,N/A,15
b_13CzMbg0w,"Tune into Google I/O, Google Cloud updates, and more dev news!",2024-03-25 21:00:21+00:00,3732,139,N/A,5
3vitsL2ZdOc,“Could you get me like…..a guesstimate?”,2024-03-27 04:00:02+00:00,7559,266,N/A,10
ltS11XGZ3tc,AI Flutter Code Generator with Gemini API | Build with Google AI,2024-03-27 19:00:32+00:00,70120,1224,N/A,26
ZcfEP2Ju8pE,Unlock collaborative coding superpowers | Build with Google AI,2024-03-27 23:00:18+00:00,5378,118,N/A,6
Z8F6FvMrN4o,Master the Gemini API: A Node.js tutorial with real examples,2024-03-28 13:00:35+00:00,59739,1967,N/A,84
1nvq1PsXFF4,Code with AI: Generate a full application?? | Build with Google AI,2024-03-28 19:09:31+00:00,16060,327,N/A,10
aOMIVXzfiL4,Spring Cleaning (Developer’s Version),2024-03-29 13:00:01+00:00,5034,103,N/A,6
JnkrrDxIflw,Code with AI: How to generate usable code? | Build with Google AI,2024-03-29 19:00:11+00:00,6866,182,N/A,4
3amGcE8VJig,Google for Games Developer Summit 2024 Teaser,2024-03-30 04:00:03+00:00,1712465,163,N/A,0
GjUjbJ0LDT4,"""I got you!""",2024-04-01 13:00:13+00:00,16506,306,N/A,7
1RcORri2ZJg,"Demo: JAX, Flax and Gemma",2024-04-02 04:00:01+00:00,6406,169,N/A,9
AzQBFmPDtTI,Demo: Building a Gemma chatbot with Keras,2024-04-02 04:00:06+00:00,3065,96,N/A,4
CUqZCRKhRQI,Demo: Rapid prototyping with Gemma and Llama.cpp,2024-04-02 04:00:06+00:00,73105,2129,N/A,62
GuSGu9DDFWk,"Demo: Building cloud-native, AI-powered applications with GKE",2024-04-02 04:00:07+00:00,812,20,N/A,0
Gmrb9FZsepg,Getting started with Gemma models,2024-04-02 04:00:08+00:00,12757,351,N/A,16
Bjcoeem0E9g,Demo: Taking Gemma from prototype to production faster with Vertex AI,2024-04-02 04:00:10+00:00,1623,40,N/A,1
C-kfnlPrCxQ,Designing the open and safe AI future,2024-04-02 04:00:10+00:00,1604,42,N/A,9
OI7nrmUzaqY,A fireside chat with Jeanine Banks and Oriol Vinyals,2024-04-02 04:00:11+00:00,1141,28,N/A,1
LMXX6Q0DHnA,Demo: Gemma on-device with MediaPipe and TensorFlow Lite,2024-04-02 04:00:14+00:00,4224,126,N/A,4
JP6j-bs2jN0,Demo: Using Gemma with the Hugging Face ecosystem,2024-04-02 04:00:17+00:00,2965,83,N/A,2
qmSI9YZc3vI,Gemma: The responsible way to build,2024-04-02 04:00:22+00:00,1276,32,N/A,2
viEtbFdwriQ,Demo: Deploying Gemma at dataflow scale,2024-04-02 04:00:25+00:00,762,12,N/A,3
ZHmVeQrFf8s,Open models in the Gemini era,2024-04-02 04:00:25+00:00,18190,328,N/A,22
y4QljAMsXr0,Demo: Optimizing Gemma inference on NVIDIA GPUs with TensorRT-LLM,2024-04-02 04:00:35+00:00,4029,103,N/A,4
uoi8v65atGI,The types of devs at I/O,2024-04-02 23:00:33+00:00,2961,83,N/A,2
pCSgJOo86Fo,"You’re doing amazing, sweetie.",2024-04-03 04:00:29+00:00,6597,230,N/A,10
pj5mRDy9lG8,AI Data Agent with Gemini API | Build with Google AI,2024-04-03 19:00:37+00:00,49875,1111,N/A,38
Pq7y0F6YH7o,Use Gemini API for database queries? | Build with Google AI,2024-04-03 23:00:18+00:00,27776,737,N/A,12
SC214pY-TSY,Why use Gemini API to write SQL? | Build with Google AI,2024-04-04 19:00:19+00:00,7269,199,N/A,7
M4WU8GAhdOg,Introduction to Passes Classes and Passes Objects,2024-04-05 13:00:30+00:00,5920,130,N/A,6
0bo35kpzHvQ,Can the Gemini AI model use APIs? | Build with Google AI,2024-04-05 19:00:00+00:00,8052,200,N/A,4
qdRVclCPcrQ,Google for Games Developer Summit 2024 Recap,2024-04-06 04:00:25+00:00,1845523,147,N/A,0
Glxik90AhQg,Did you write them? 👀,2024-04-08 13:00:19+00:00,6965,235,N/A,17
JK7E-7JzzJY,Reviewing 10 lines of code vs. 500 lines of code,2024-04-09 13:00:17+00:00,12279,550,N/A,11
4C9K9ALbwCk,Testing Tip: Reduce code complexity by reducing nesting,2024-04-10 04:00:02+00:00,5772,299,N/A,3
JL0rSUwYx5U,How did I become a software engineer at Google?,2024-04-11 13:00:15+00:00,11586,334,N/A,9
K1_Q8M0s2G0,How can you fix the order of these logged messages? Go!,2024-04-12 01:00:11+00:00,6777,240,N/A,20
TGzP2jt9vEc,“Those stickers are NOT for you.”,2024-04-15 13:00:24+00:00,11447,209,N/A,9
UXd426Nz6pY,"Ushering in a new era for app developers, Google Season of Docs, and more dev news!",2024-04-15 21:00:14+00:00,6329,160,N/A,6
52vCltYns1s,What does API stand for?,2024-04-16 13:00:07+00:00,6233,176,N/A,54
1eYWngnqr0k,Humble beginnings. 😎,2024-04-18 04:00:02+00:00,7342,151,N/A,10
mwwXZdCvLhQ,Can you make this image into a stateless widget? Go!,2024-04-19 01:00:17+00:00,5447,277,N/A,12
auLxwFJuPJU,Avoid naming the same things as Bri.,2024-04-24 04:00:02+00:00,5825,115,N/A,15
a5M_HKqZbzI,Image embedding - ML on Web with MediaPipe: Episode 12,2024-04-24 13:06:29+00:00,1541,16,N/A,1
NiK5wHce03Y,Face landmark detection - ML on Web with MediaPipe: Episode 11,2024-04-24 13:08:12+00:00,4373,54,N/A,2
3JctK0PJ_co,Face detection - ML on Web with MediaPipe: Episode 10,2024-04-24 13:09:25+00:00,1984,33,N/A,1
0RoP4nwLO9c,Text classification - ML on Web with MediaPipe: Episode 9,2024-04-24 13:10:33+00:00,1032,13,N/A,0
oaK74yozU9g,Pose landmark detection - ML on Web with MediaPipe: Episode 8,2024-04-24 13:11:58+00:00,7815,127,N/A,10
Lo-0q6l0btA,Audio classification - ML on Web with MediaPipe: Episode 7,2024-04-24 13:14:05+00:00,1545,30,N/A,2
5qB-11IY0L0,"No, not you PHP.",2024-04-25 13:00:07+00:00,18383,453,N/A,18
33mnwgqA5r0,Unravel the Python mystery behind these two specific numbers. Go!,2024-04-26 01:00:01+00:00,4706,141,N/A,12
0xj73nYhL_w,We’ll spill the tea another time.,2024-04-26 19:00:00+00:00,5735,72,N/A,3
uxOVjAprOKo,What's it like being a GDSC Lead?,2024-04-29 16:00:50+00:00,2552,59,N/A,0
oRjt_mIm6IY,"The Gemini Cookbook, Popover API lands in Baseline, and more dev news!",2024-04-29 21:00:26+00:00,5287,169,N/A,5
sqtOl-yIHSA,What does LGTM stand for? (wrong answers only),2024-04-30 13:00:57+00:00,4427,93,N/A,26
DAWZocHtfuE,The latest news for the Gemma open models family at Google Cloud Next ‘24,2024-05-01 16:10:11+00:00,1894,54,N/A,0
PZKMn_3scmU,Visual Blocks at Google Cloud Next ‘24,2024-05-01 19:22:02+00:00,3879,85,N/A,3
rJX4RwuH81s,"Sometimes, a dev has to take one for the team. 🙂‍↔️",2024-05-02 04:00:25+00:00,5587,123,N/A,6
g__FKpyaePc,Do you use your pet's name as your password?,2024-05-02 13:00:38+00:00,5524,158,N/A,7
WFAe-Kv3WQs,How to tackle a Google interview question | Puf,2024-05-02 16:00:21+00:00,7713,241,N/A,26
Izm0RvIYw_8,What issue could arise with custom trigger functions blocking unfiltered DELETE queries?,2024-05-03 16:01:54+00:00,3431,113,N/A,9
8UjpqBRj6dA,Gemini function calling API at Google Cloud Next ‘24,2024-05-03 23:00:08+00:00,3888,135,N/A,3
4IErbubZjTE,Google AI Studio at Google Cloud Next ‘24,2024-05-04 17:00:02+00:00,5990,181,N/A,5
zUpf1ad4R_U,"Google I/O program details now live, New AI tools for Google for Developers, and more dev news!",2024-05-06 21:00:36+00:00,4286,161,N/A,10
PSFBcjJNQ8k,One bug. Different reactions.,2024-05-08 04:00:17+00:00,9925,353,N/A,8
UGq8_Sivt4k,How to moderate text with Google AI,2024-05-08 13:00:33+00:00,3894,117,N/A,9
ANeC7NqpYr8,“Say the thing you’re thinking.”,2024-05-09 04:00:05+00:00,3839,151,N/A,2
q8oN3-ZqMNw,Identify the root cause behind this function’s behavior. Go!,2024-05-10 01:00:22+00:00,6314,212,N/A,13
oX7dEZfBUvg,Semantic Retriever and Q&A Model now available as Developer API,2024-05-10 13:00:56+00:00,3572,115,N/A,7
RjTSIBVQaEE,An intro to object detection on MediaPiPe and the inner workings of Project GameFace,2024-05-13 22:42:01+00:00,1324,20,N/A,3
3NePkYhFkiw,An introduction to MediaPipe’s Face Landmarker & how it can power hands free gaming,2024-05-13 22:45:49+00:00,1599,31,N/A,2
ulY5luY2t30,The limitless possibilities of on-device ML: From accessible toys to grading grapes,2024-05-13 22:54:14+00:00,565,10,N/A,2
4niepTetuUo,Gemini API Developer Competition - How to Join,2024-05-14 20:44:11+00:00,27707,943,N/A,73
PMIoaCzUYBY,Top 3 things from Google I/O 2024,2024-05-14 21:43:24+00:00,9882223,566,N/A,17
55T3HLuFLR0,Introducing Project Gameface for Android,2024-05-14 21:43:46+00:00,21106,249,N/A,27
cQWQM19zQfs,Developer Keynote (Google I/O '24) - American Sign Language,2024-05-14 21:49:32+00:00,10847,260,N/A,10
ddcZnW1HKUY,Developer Keynote (Google I/O '24),2024-05-14 22:01:55+00:00,737781,6084,N/A,259
xKmEOXZsU_0,Google I/O 2024 Developer keynote in 5 minutes,2024-05-14 22:50:42+00:00,36970280,1931,N/A,84
lSq3h-_PTVY,The Gemini API: From prototype to production,2024-05-16 14:01:35+00:00,17102,339,N/A,9
fH4xqeu7GT0,What's new in Google AI,2024-05-16 14:02:02+00:00,20127,323,N/A,18
8Pl5dPja0UE,Under the hood with Google AI,2024-05-16 14:02:28+00:00,5517,81,N/A,3
rTx5nw3AgnY,"Quantum computing: Facts, fiction and the future",2024-05-16 14:02:44+00:00,44203,1118,N/A,70
jjqJPuTXZ6g,AI as a tool for storytellers: A conversation with Ed Catmull,2024-05-16 14:03:14+00:00,5888,122,N/A,12
laqu7NqSlLo,A new renaissance in art: Refik Anadol on the AI transformation of art,2024-05-16 14:03:41+00:00,5233,105,N/A,15
N_l9038Fy8A,AI powered solutions: Reimagining health and science for society,2024-05-16 14:04:00+00:00,5978,107,N/A,2
R8lk0QxST6g,AI-assisted creativity for images,2024-05-16 14:04:25+00:00,1598,27,N/A,5
TV7qCk1dBWA,Large language models with Keras,2024-05-16 14:04:44+00:00,6966,201,N/A,6
WJqdeSYuUkI,Gemma models: Unveiling the latest advancements,2024-05-16 14:05:02+00:00,2392,51,N/A,6
LF7I6raAIL4,How to build Multimodal Retrieval-Augmented Generation (RAG) with Gemini,2024-05-16 14:05:26+00:00,92097,1873,N/A,76
P39vzzVUEN8,Kaggle is your home for trustworthy AI resources,2024-05-16 14:05:44+00:00,992,33,N/A,0
uWCX1h9YamI,Generative AI on mobile and web with Google AI Edge,2024-05-16 14:06:08+00:00,10607,164,N/A,5
1WECqGmT6Hc,"Best practices for designing generative AI products that are safe, trustworthy, and helpful",2024-05-16 14:06:27+00:00,3654,82,N/A,0
PJm8WNajZtw,Web AI: On-device machine learning models and tools for your next project,2024-05-16 14:06:46+00:00,23401,461,N/A,20
Bel4pWqA4PE,An LLM journey speed run: Going from Hugging Face to Vertex AI,2024-05-16 14:07:02+00:00,2989,60,N/A,4
XQ_Hvu-s7JY,The latest in Material Design,2024-05-16 14:07:29+00:00,33736,698,N/A,31
y28-ZuzLGBo,Building trust with community-informed AI evaluation,2024-05-16 14:07:53+00:00,1287,13,N/A,1
QNSxFXJ-xMM,Accelerate PyTorch workloads with Cloud TPUs and OpenXLA,2024-05-16 14:08:23+00:00,1685,18,N/A,1
nYIjoks316Y,Machine Learning frameworks for the gen AI era,2024-05-16 14:08:46+00:00,1599,34,N/A,1
S2GqQ4gJAH0,How to elevate software development with AI-assisted coding,2024-05-16 14:09:01+00:00,15851,329,N/A,10
8sG2TGgyvtk,Streamline app compliance and AI safety with Checks,2024-05-16 14:09:29+00:00,2340,30,N/A,2
p0Xug7cg36Q,Everything you need to know about Google Pay & Wallet,2024-05-16 14:09:44+00:00,24556,251,N/A,24
D7fEDizrqCs,Enabling all developers to build for the home with the Home APIs,2024-05-16 14:10:03+00:00,7746,85,N/A,9
zeFxny7KSlY,Visual Blocks ML: Create AI demos faster using custom nodes for your favorite APIs,2024-05-16 14:10:18+00:00,6116,126,N/A,13
YO8QRM2K89E,"Collaborative model development with Keras, Kaggle, and Colab",2024-05-16 14:10:38+00:00,1568,45,N/A,2
n1DKWn9TIM0,"Using Gemini Pro Vision for multimodal use cases with text, images, and videos",2024-05-16 14:10:57+00:00,8744,157,N/A,2
Pm6PARrCMvI,Upskill your org in ML/AI with Kaggle,2024-05-16 14:11:27+00:00,2240,42,N/A,4
DgkLKybBVcs,Visualize Models with Model Explorer,2024-05-17 16:05:00+00:00,6659,258,N/A,11
sNBu9T-aN7k,"What's new in Firebase, Flutter, and more Google I/O 2024 announcements",2024-05-20 21:00:37+00:00,10904,300,N/A,16
6RPQCbMsO28,Reimagine the Future of Gaming with Google AI,2024-05-21 23:00:04+00:00,6871,180,N/A,0
NgcVi01gkz0,Purple links 😢,2024-05-22 04:00:15+00:00,5604,226,N/A,12
MP4-TQIyBi8,Top AI developer news from Google IO 2024,2024-05-22 16:00:30+00:00,4112,108,N/A,6
57W6vJNyb6A,Developer Keynote (Google I/O '24) - Audio Described,2024-05-22 16:04:01+00:00,4511,81,N/A,0
hzfh7L8LV-4,How can we ensure consistent object comparisons in this Flask application?  Go!,2024-05-24 01:00:18+00:00,4342,187,N/A,22
wGd0wO5Ld0c,Can a backend engineer learn Flutter with AI?,2024-05-24 13:01:01+00:00,8738,305,N/A,23
bB1wxOBtzl8,"When The Voice speaks, everyone listens. ☕",2024-05-24 23:00:15+00:00,9831,197,N/A,6
bCPBjDwuCpA,These phrases hit a little too close to home. 🫣,2024-05-27 16:00:34+00:00,2993,54,N/A,0
-Veo9L5j0qg,"Angular v18 now available, Announcing Trillium, and more dev news!",2024-05-28 21:00:00+00:00,4440,124,N/A,5
pHKffFLZ53Y,Night owl or a rise-n-coder? 🌙☀️,2024-05-29 04:00:36+00:00,4476,114,N/A,10
